valid_time,v10,u10,era5_ws
2020-01-12 09:00:00,1.3587399,-0.7321659,1.1544258019984839
2020-01-12 10:00:00,0.77370757,-0.13153738,0.586998886439001
2020-01-12 11:00:00,-0.14883482,0.91300046,0.6918938200575991
2020-01-12 12:00:00,-0.8772768,1.7034559,1.4331368417794392
2020-01-12 13:00:00,-1.1771822,2.1134949,1.8094571328536668
2020-01-12 14:00:00,-1.1784258,2.1460524,1.8312170466267301
2020-01-12 15:00:00,-1.0191793,1.8102512,1.5538197227009678
2020-01-12 16:00:00,-0.7680057,1.402133,1.1957419041777637
2020-01-12 17:00:00,-0.02538301,1.0653276,0.7970391007690731
2020-01-12 18:00:00,1.1798372,0.6801412,1.0185896270140262
2020-01-12 19:00:00,1.661871,-0.12613487,1.2465733010288085
2020-01-12 20:00:00,1.8624086,-0.54353666,1.4511018141286687
2020-01-12 21:00:00,1.7219763,-0.62655514,1.3705626730393603
2020-01-12 22:00:00,1.680728,-0.5583333,1.324651238057731
2020-01-12 23:00:00,1.6912241,-0.61285603,1.345445584147528
2020-01-13 00:00:00,1.6887598,-0.7982461,1.3971090407522262
2020-01-13 01:00:00,1.6339836,-0.9364696,1.4086279545434228
2020-01-13 02:00:00,1.5710096,-1.0262346,1.4035255161769489
2020-01-13 03:00:00,1.5293274,-1.0613861,1.392351205266218
2020-01-13 04:00:00,1.5322142,-1.0333157,1.3822778365303605
2020-01-13 05:00:00,1.5073433,-0.98813695,1.3480764477711322
2020-01-13 06:00:00,1.4875288,-0.9708089,1.328579222752132
2020-01-13 07:00:00,1.4802246,-1.0989141,1.3788853249010626
2020-01-13 08:00:00,1.391017,-1.0581255,1.3072160181157537
2020-01-13 09:00:00,0.8036565,-0.64864457,0.772457702333367
2020-01-13 10:00:00,-0.0109272,-0.010946579,0.01156863703046754
2020-01-13 11:00:00,-0.67543775,0.72838014,0.7429808008393253
2020-01-13 12:00:00,-0.7558231,1.4095068,1.1962490000985062
2020-01-13 13:00:00,-0.7477239,1.876359,1.5107526855739772
2020-01-13 14:00:00,-0.79655325,2.1879034,1.7415247593660608
2020-01-13 15:00:00,-0.82156855,2.1476517,1.7198618337890077
2020-01-13 16:00:00,-0.53414416,1.8068638,1.4092610495735758
2020-01-13 17:00:00,0.33657056,1.1986513,0.9312050104504389
2020-01-13 18:00:00,1.3483858,0.59725237,1.1030325113395087
2020-01-13 19:00:00,1.5513926,-0.1286999,1.164351686819004
2020-01-13 20:00:00,1.8635769,-0.3809142,1.4226836478020681
2020-01-13 21:00:00,1.9830084,-0.36348552,1.5079042369241378
2020-01-13 22:00:00,1.874135,-0.42619234,1.4375498981923047
2020-01-13 23:00:00,1.7671099,-0.63916,1.4055118748512274
2020-01-14 00:00:00,1.6032352,-0.7956622,1.3386948666024316
2020-01-14 01:00:00,1.537137,-0.8373449,1.3092213709120655
2020-01-14 02:00:00,1.5153332,-0.824283,1.2902269005449674
2020-01-14 03:00:00,1.5551472,-0.84515053,1.323844275412667
2020-01-14 04:00:00,1.635788,-0.87531143,1.3876402248724296
2020-01-14 05:00:00,1.7122402,-0.9009164,1.4471291458514375
2020-01-14 06:00:00,1.7386847,-0.98644674,1.4951729997413303
2020-01-14 07:00:00,1.6341906,-0.8794857,1.3880637844616672
2020-01-14 08:00:00,1.5648451,-0.85235775,1.3327921237145637
2020-01-14 09:00:00,0.9047766,-0.5124591,0.7777378473752165
2020-01-14 10:00:00,0.028650064,0.06507766,0.053183099571521564
2020-01-14 11:00:00,-0.5983394,0.6782395,0.6764798273050058
2020-01-14 12:00:00,-1.1076899,1.2373333,1.2421327138105325
2020-01-14 13:00:00,-1.5619421,1.4005957,1.569152752772818
2020-01-14 14:00:00,-2.0437813,1.1498289,1.7539649581825865
2020-01-14 15:00:00,-2.2795086,0.75495297,1.7960349366032735
2020-01-14 16:00:00,-2.079502,0.26186478,1.5676494581709686
2020-01-14 17:00:00,-1.2177534,-0.26098394,0.9315027214526069
2020-01-14 18:00:00,-0.3111108,-0.7599058,0.6141615582887646
2020-01-14 19:00:00,0.46051365,-0.9035448,0.7585219626208354
2020-01-14 20:00:00,1.4183493,-0.9467162,1.2754673922539075
2020-01-14 21:00:00,1.7514172,-0.9872407,1.50375488572252
2020-01-14 22:00:00,1.6972132,-0.8663713,1.4252603175811704
2020-01-14 23:00:00,1.5346813,-0.77893895,1.287256751724193
2020-01-15 00:00:00,1.5316715,-0.88231033,1.3220951229259188
2020-01-15 01:00:00,1.5580416,-0.8984213,1.3452008425535673
2020-01-15 02:00:00,1.6138744,-0.9129866,1.3868665230740629
2020-01-15 03:00:00,1.6624279,-0.9507469,1.4323968423773161
2020-01-15 04:00:00,1.649683,-1.0275488,1.4536656707970355
2020-01-15 05:00:00,1.6759758,-1.1227007,1.5088143470589546
2020-01-15 06:00:00,1.6871948,-1.1474543,1.5261277128228372
